sim_id	query_hash	first_result
Vir_N3_64_Ont_Opt_AWS1	1531888287	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1531888287	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1531888287	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1533654600	347840^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1533654600	347840^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1534489509	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1534489509	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1534489509	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1541488805	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1541488805	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1542058588	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS2	1542058588	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1542058588	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1543405965	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	1543405965	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1543405965	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1544161648	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1544161648	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1546433875	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1546433875	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1546484533	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1546484533	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	1546484533	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1547270315	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1547270315	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1547270315	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	155137935	36^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	155137935	36^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	155472477	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	155472477	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1558688168	967^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1558688168	967^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1559552088	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1559552088	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS1	1559552088	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1559600346	9^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1559600346	9^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1560963221	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1560963221	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1560963221	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1562737700	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1562737700	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1562737700	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1564895930	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1358274,
Vir_N3_64_Ont_Opt_AWS1	1564895930	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1358274,
Vir_N1_64_Ont_Opt_VWall	1564895930	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1358274,
Vir_N1_32_Ont_Opt_VWall	1564895930	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1358274,
Vir_N1_32_Ont_Opt_VWall	1568255862	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1568255862	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1574097282	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1574097282	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1574423925	1569386^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1574423925	1569386^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1579636069	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1579636069	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1579636069	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1583367311	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1583367311	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1585069717	11949^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1585069717	11949^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1585069717	11949^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1591332679	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1591332679	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1592074711	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1592074711	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1593089743	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS1	1593089743	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1593089743	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1595316625	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1595316625	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1595316625	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1600138761	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1600138761	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1600138761	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1609946902	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1609946902	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS1	161193690	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	161193690	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	161193690	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1613055760	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1613055760	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1621343883	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1621343883	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1621343883	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1621617653	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1621617653	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1624286293	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1624286293	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1624286293	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1624620188	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1624620188	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1624620188	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1624620188	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1627588425	1569298^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1627588425	1569298^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1627588425	1569298^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1628578104	967^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1628578104	967^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	163474311	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	163474311	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	163474311	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1635101551	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200765,
Vir_N1_32_Ont_Opt_VWall	1635101551	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200765,
Vir_N1_64_Ont_Opt_VWall	1635101551	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200765,
Vir_N1_64_Ont_Opt_VWall	1646245322	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	1646245322	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1646245322	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1646245322	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS1	1647065737	1437508^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1647065737	1437508^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1647065737	1437508^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1647111149	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS2	1647111149	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1647111149	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS3	1647111149	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1650629943	6490^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1650629943	6490^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1650629943	6490^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1657667412	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1657667412	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	165819097	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	165819097	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	165819097	2458^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1659086165	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1659086165	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	166100597	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200440,
Vir_N1_32_Ont_Opt_VWall	166100597	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200440,
Vir_N1_32_Ont_Opt_VWall	1662795876	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1662795876	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	1667056479	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1667056479	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1667056479	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1667535119	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1667535119	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1674497725	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1674497725	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1680738949	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1680738949	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1681367041	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL307025,
Vir_N3_64_Ont_Opt_AWS3	1681367041	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL307025,
Vir_N1_32_Ont_Opt_VWall	1681367041	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL307025,
Vir_N1_32_Ont_Opt_VWall	1681383362	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1681383362	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1682422651	133146^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1682422651	133146^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1682901024	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1682901024	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1682901024	1455^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1683081285	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1683081285	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	1683081285	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1684993772	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1684993772	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	168572071	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	168572071	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	168572071	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1688294830	Aviva Systems Biology,
Vir_N1_64_Ont_Opt_VWall	1688294830	Aviva Systems Biology,
Vir_N1_32_Ont_Opt_VWall	1688517849	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1688517849	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS3	1689844169	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1689844169	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1689844169	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1689844169	1^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1690856315	11949^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1690856315	11949^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1693086645	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1693086645	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1694859991	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1694859991	1621^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1695473686	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1695473686	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1697774286	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1697774286	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1701149321	11^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1701149321	11^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1704184575	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1704184575	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1706324503	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1706324503	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	171170533	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	171170533	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1712964357	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	1712964357	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1712964357	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS3	1712964357	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_64_Ont_Opt_VWall	1715824576	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1715824576	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1717992057	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1717992057	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	172135371	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	172135371	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	172135371	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1722848102	17^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1722848102	17^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1724138982	MODULATOR,
Vir_N1_32_Ont_Opt_VWall	1724138982	MODULATOR,
Vir_N1_32_Ont_Opt_VWall	1726491123	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1726491123	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1726491123	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1727396254	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1727396254	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1730584724	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	1730584724	http://purl.org/spar/biro/BibliographicRecord,
Vir_N3_64_Ont_Opt_AWS3	1730584724	http://purl.org/spar/biro/BibliographicRecord,
Vir_N1_32_Ont_Opt_VWall	1735406894	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1735406894	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1735699443	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N3_64_Ont_Opt_AWS2	1735699443	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1735699443	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1735699443	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1737186158	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1737186158	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1745405500	178567^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1745405500	178567^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1748941400	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1748941400	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N3_64_Ont_Opt_AWS3	1748941400	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1749235181	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2069761,
Vir_N1_32_Ont_Opt_VWall	1749235181	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2069761,
Vir_N3_64_Ont_Opt_AWS3	1749235181	http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2069761,
Vir_N1_64_Ont_Opt_VWall	175492668	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	175492668	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	175492668	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1758077653	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1758077653	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1760615029	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1760615029	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1760856815	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1760856815	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS2	1760856815	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1760856815	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1761548548	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS2	1761548548	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1761548548	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N3_64_Ont_Opt_AWS3	1761548548	http://purl.obolibrary.org/obo/ERO_0000230,
Vir_N1_32_Ont_Opt_VWall	1767313503	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1767313503	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1769598009	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1769598009	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1770646561	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_32_Ont_Opt_VWall	1770646561	http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule,
Vir_N1_64_Ont_Opt_VWall	1774446180	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1774446180	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1780247787	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1780247787	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1780247787	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1785077767	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1785077767	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1789473344	0^^http://www.w3.org/2001/XMLSchema#integer,http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_32_Ont_Opt_VWall	1789473344	0^^http://www.w3.org/2001/XMLSchema#integer,http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,http://ns.ontoforce.com/ontologies/gene/classes/GeneNcbi,
Vir_N1_64_Ont_Opt_VWall	1792387885	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1792387885	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1795763838	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_64_Ont_Opt_VWall	1795763838	http://purl.obolibrary.org/obo/ERO_0000229,
Vir_N1_32_Ont_Opt_VWall	1797591515	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1797591515	0^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_32_Ont_Opt_VWall	1805363357	286^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1805363357	286^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N3_64_Ont_Opt_AWS3	1805768943	9^^http://www.w3.org/2001/XMLSchema#integer,
Vir_N1_64_Ont_Opt_VWall	1805768943	9^^http://www.w3.org/2001/XMLSchema#integer,
